file_size,entropy,has_sus_strings,extension_risk,string_count,url_count,ip_count,label
1148355,7.596350184743491,1,1,54,13,4,1
1719610,7.782598427689154,1,1,11,13,1,1
1454132,7.9600252994851814,1,1,34,7,1,1
1588885,7.617458846712663,1,1,24,12,4,1
2485413,4.705637038277317,0,1,4986,83,132,0
1116347,7.440318542451425,1,1,53,7,3,1
1020913,7.621110594703029,1,1,29,13,9,1
1447514,7.689986869218377,1,1,53,8,5,1
8534879,3.026181617431308,0,0,16116,21,132,0
708689,6.0226567962083095,0,0,7346,81,130,0
388952,4.9786977373002905,1,1,19999,56,57,0
1304876,7.948664221852429,1,1,35,7,9,1
1756692,5.903102262943573,1,0,14242,98,63,0
1338395,7.450307430802689,1,1,62,5,7,1
1428167,7.90803319423804,1,1,45,7,4,1
1598114,7.959525875651588,1,1,33,8,9,1
1017227,7.9983363227774795,0,1,75,10,0,1
1734038,7.970206085908343,1,1,14,3,0,1
9018469,5.990287287810629,0,1,10783,79,121,0
506409,7.76217925993584,1,1,68,7,0,1
988536,7.934514178716583,1,1,72,13,5,1
9613128,4.8726734539120855,0,1,10735,96,165,0
8825031,6.2422990501920435,0,0,7186,0,59,0
371013,7.615497094568251,0,1,41,14,7,1
954959,6.875572846330989,0,0,14639,81,197,0
4834177,5.865119609090671,0,0,14667,59,38,0
271161,7.584459519528703,1,1,28,1,6,1
1279087,7.527836330610522,1,1,67,8,6,1
1284869,7.602091466580474,1,1,47,1,5,1
40353,6.033158054682476,0,0,12080,71,48,0
7905069,6.0110834256114405,0,1,15451,87,147,0
1352177,7.920669226635658,1,1,5,12,6,1
5490464,4.3163905657822506,0,1,16212,56,134,0
9890550,5.925963493345098,0,0,7381,32,76,0
279289,7.419299162193579,1,0,58,12,5,1
1476894,7.4135626636155365,1,1,72,8,4,1
20360,7.494622172755696,1,0,54,3,8,1
5119922,6.8520027686990925,0,1,9777,63,16,0
1696279,7.74069686670339,1,1,72,7,9,1
8370066,7.252821940905748,1,0,19061,9,243,0
6791593,3.5838929023749295,0,0,16870,34,134,0
1240420,7.953073539865116,1,1,35,5,2,1
3449678,6.833364067181079,0,0,1202,2,207,0
8917786,6.903620207833953,0,0,14695,22,79,0
728111,7.83938251533168,1,1,79,13,6,1
1765507,7.627308478910333,1,1,78,9,1,1
9457807,6.726156321521073,1,0,14034,30,25,0
69148,3.904503193651135,0,0,14133,14,183,0
660094,7.60949623193945,1,1,19,6,4,1
1454035,7.62208875101025,1,1,38,5,9,1
894237,7.405299106053641,1,1,37,12,2,1
86215,7.788300663230592,1,0,51,14,5,1
1121397,7.835709280967877,1,1,11,13,3,1
1569147,7.7447447020838105,1,1,78,3,4,1
5238196,3.0546740269436423,0,1,9605,30,17,0
1227476,4.665788118375235,0,0,7933,11,221,0
85654,7.191209363043966,0,0,15602,58,171,0
5247880,7.116488417946725,1,0,2960,72,65,0
62055,7.650432276620328,1,1,50,9,8,1
1038341,7.8347655161529905,1,1,75,3,0,1
6198323,6.646468306572426,0,1,9728,10,133,0
4138270,6.846145994344198,0,0,11257,71,75,0
5694075,6.479487635897833,0,1,12497,69,51,0
1161228,7.653655266252943,1,1,24,2,1,1
1048343,7.0548304123089824,0,0,18806,29,9,0
432413,3.44893775791675,0,1,9581,14,180,0
8507404,4.884141089571547,0,1,15483,27,248,0
3320144,3.4544819635969786,0,1,3385,31,146,0
8915438,5.7781875308887845,0,1,12488,20,163,0
228811,7.981549483293505,1,1,21,0,7,1
8594223,5.54996235155057,0,0,18151,89,200,0
8753084,5.538227834698587,0,0,12677,86,230,0
1602596,3.7664856076899587,0,0,4359,94,57,0
1073200,6.365102341360753,0,0,3002,89,115,0
1895005,7.4145022112801025,1,1,62,2,6,1
990591,7.701297206458192,0,1,47,8,1,1
2300435,7.091664889727905,0,1,2261,21,243,0
7469810,7.150057891146085,0,0,14129,35,11,0
7734308,4.700367352369532,0,0,11139,81,50,0
1102924,7.660511955178082,1,1,39,3,8,1
7350369,5.089866662803422,0,0,5709,87,217,0
5194278,6.0101473729200485,0,0,2501,79,200,0
9273664,3.498897529797128,0,0,7420,25,149,0
1327294,7.550927331879767,1,1,57,12,1,1
383690,7.686296027846949,1,1,62,9,0,1
839027,7.542155552438869,1,1,75,12,9,1
8205298,6.72546201128077,0,0,15471,71,157,0
425874,7.851273702949176,1,1,11,9,2,1
9199550,4.300524156644333,0,0,18924,74,41,0
915228,7.248681936606928,0,1,10265,86,156,0
102447,7.67753798498828,1,1,58,10,6,1
8946309,3.131362665501534,0,0,17949,49,239,0
569865,7.7916558535856755,1,1,73,0,1,1
1049786,7.5523477548020175,1,1,30,2,6,1
727583,7.412703418241227,1,1,25,9,7,1
215229,7.981108134129919,1,0,33,10,5,1
570591,7.824901953101342,1,0,65,3,6,1
391719,5.4908453214282655,0,0,4666,80,44,0
630086,7.950246919319287,1,1,67,12,9,1
7064410,5.237275280750213,1,0,3945,47,153,0
1222740,7.600833612148792,1,1,32,1,7,1
4328858,4.465507509096341,0,0,765,17,130,0
9957046,5.714033777613837,0,1,13514,81,99,0
119525,7.457027875197012,1,1,72,8,0,1
1194043,7.947620606214266,1,1,78,5,2,1
1905703,7.845596431193853,1,1,70,7,2,1
6838433,6.587504473605501,0,1,17593,63,31,0
6724771,5.796264999255852,0,1,13992,13,99,0
159776,7.6383243825841385,1,1,57,5,5,1
303186,5.9558473657858215,0,0,13544,42,106,0
753470,7.4006133797566696,1,1,48,9,8,1
7554974,3.374871711676874,0,0,4457,8,79,0
4811833,7.297704867327211,0,0,2291,38,189,0
1051371,7.87276455240374,0,1,69,8,1,1
1447902,7.545546321738763,1,1,59,6,1,1
887040,6.818567976748506,1,0,6020,88,13,0
5896544,4.00909836452467,0,1,14056,11,220,0
1376528,7.4089213846073125,1,1,19,8,5,1
5643264,4.487457924257285,0,0,17840,58,84,0
8757262,3.6437270622149183,0,0,2117,97,132,0
7205212,6.426230659815318,0,0,11210,61,115,0
3387501,6.281567752413224,0,1,3391,88,26,0
8914742,3.4813244861925803,0,0,4591,96,86,0
5456770,6.997352768365442,0,0,3406,38,70,0
9928209,6.522796950947283,0,0,10933,11,191,0
7123313,3.076057581337006,0,1,6093,26,97,0
2996765,3.4442285156332675,1,0,13375,89,154,0
62087,4.533947828072007,0,0,12504,80,42,0
843054,7.446703491866309,1,0,38,3,1,1
4581081,4.36538522586997,0,0,19149,58,116,0
3265908,3.949451308078248,0,1,9819,20,60,0
317003,7.875029700550563,1,1,44,11,7,1
9917545,6.265209410736236,0,0,2296,29,76,0
7457985,5.361260445991842,0,0,639,70,116,0
561566,7.991484092605055,1,1,68,8,2,1
117739,3.597146703505023,0,0,5883,40,221,0
1126122,7.723627590816886,1,1,73,0,8,1
539149,7.988947417858757,1,1,41,2,9,1
3942237,3.429427330885566,0,0,7949,15,127,0
1657643,7.808362322071492,1,1,13,8,0,1
1046482,5.8329478016023035,1,0,6961,79,186,0
406281,7.602331945946136,1,1,44,7,1,1
735191,7.70644359770373,1,1,68,0,1,1
1840433,3.192870342501345,0,1,15407,71,141,0
9247766,3.9797223954353727,0,1,5524,36,70,0
746152,7.611726410302601,1,0,28,10,0,1
1845254,7.843090383311663,1,1,66,5,2,1
829819,7.499787020125449,1,1,65,6,0,1
1823508,7.936713942146584,1,0,20,0,1,1
8074461,6.4809788958042995,0,0,9606,94,135,0
1061636,7.795627357160879,1,1,49,6,7,1
1405330,5.464078144402652,0,0,10802,3,166,0
359525,7.449921089905361,1,1,14,13,1,1
515349,7.916740047132043,1,1,13,1,7,1
356990,7.539359435478516,1,1,75,9,2,1
5348417,3.077166417844515,0,0,17825,69,230,0
1456092,7.730445968534643,1,1,76,11,8,1
1033695,7.8927201220099725,1,1,68,10,3,1
5372112,6.693513747308707,0,0,19481,67,244,0
4895287,5.288707383940597,0,0,18399,96,50,0
1241207,7.616192682614938,1,1,10,4,7,1
8297877,5.413562234678132,0,0,2499,61,243,0
1366742,7.435924776032832,1,1,18,5,2,1
49984,6.200399982058309,0,0,867,9,78,0
2593670,5.727660880758178,1,0,10021,97,146,0
384319,7.661504221323636,1,1,29,14,8,1
9491452,6.567981417236872,0,0,9059,51,225,0
4222038,3.37162582627895,0,1,17538,66,49,0
2256363,4.797356715643082,0,0,18868,42,46,0
1561186,7.5672534796811775,1,1,6,14,2,1
5415709,5.980733945537528,0,0,4752,87,86,0
1455483,7.732816211388235,1,1,69,5,0,1
6504216,5.272885871805448,0,0,13103,35,14,0
1441041,7.682552495850581,1,1,17,12,3,1
550027,7.8951809374056285,1,1,48,3,3,1
826196,7.779987304661966,1,1,48,1,9,1
532797,7.6240271357221046,1,1,39,0,2,1
9389162,5.2054803894329496,0,1,14410,39,42,0
9287029,3.1263961167529812,1,0,2247,15,237,0
1873222,7.960722188984722,1,1,40,12,1,1
4236042,6.545499674774238,0,0,16842,56,180,0
1040458,3.760614724118574,0,0,1837,30,183,0
511616,7.479398333672055,1,1,41,4,2,1
7488345,5.100010904626636,1,1,17088,96,242,0
7600600,6.326217233598625,0,0,3732,89,124,0
1623572,4.093194950119391,0,0,19900,58,147,0
5123783,3.538504352861157,0,0,15189,93,36,0
2320049,4.152997786410707,1,0,13551,17,203,0
104355,3.9698226125080622,0,0,5231,15,20,0
5212593,3.170993649450849,1,0,14047,68,204,0
3577511,7.080037610073861,0,0,2859,93,194,0
1798394,7.494364120445836,1,1,64,13,0,1
7914697,5.654612556875788,0,1,16876,93,237,0
241946,7.783770274761414,1,0,25,7,3,1
9798444,4.707868742945608,0,0,5502,56,244,0
7664589,4.725615904144762,0,0,12909,4,148,0
1601316,7.646751439087321,1,1,14,1,8,1
4893472,6.251938028933246,0,0,1877,8,52,0
8243680,6.25535485072826,0,0,14770,81,92,0
8716912,3.8077242659124284,1,0,3303,99,130,0
5124122,7.261843656831606,0,0,10392,22,175,0
8515493,5.798304754502613,0,0,4539,88,44,0
194681,7.5728750773128155,1,1,76,4,0,1
803826,7.459537337649606,1,1,9,6,2,1
1608618,6.304633267452302,1,0,15891,96,211,0
9618944,3.9733114256683892,0,0,6006,59,169,0
1632993,3.4354176328451835,0,0,11860,9,167,0
875754,7.899132838254038,1,1,49,8,8,1
1638650,7.986604648477225,1,1,55,7,9,1
7316360,5.887126078981642,0,0,18902,27,69,0
6063903,3.152954728252858,1,0,6954,55,50,0
5720720,4.816253445392515,1,0,10848,17,71,0
1977325,7.685893638412296,1,1,57,4,7,1
4456214,7.1023424486156745,1,0,7392,81,242,0
1339891,7.830358115214756,1,1,29,9,1,1
9675733,4.104600544876574,1,0,11467,81,228,0
961937,7.546305637979663,0,1,21,0,4,1
6861006,5.574470114430462,0,0,8819,62,43,0
780448,7.612411782819207,1,0,31,9,3,1
659822,7.6077050463836775,1,1,59,7,8,1
2860244,5.77973538753581,0,0,10114,9,246,0
3758974,4.942296322696236,0,1,15084,58,99,0
8888324,7.154846666039232,0,0,9738,36,107,0
4242361,3.127573359178381,0,1,14791,88,224,0
1051680,7.785651148375728,1,1,67,6,2,1
84442,7.6401928894923685,0,1,57,9,7,1
5823184,5.878378726275254,0,0,5501,72,153,0
2716514,3.0474359413286027,1,0,13172,39,120,0
93193,5.253884434122497,1,0,14590,42,206,0
9767854,4.8454851516043345,0,0,8228,67,17,0
849232,7.869507204923497,1,1,6,10,2,1
1632158,7.773888420401574,1,1,6,6,7,1
7434296,3.222296400138566,0,0,205,15,126,0
1006196,7.583806745121288,1,1,43,9,1,1
735735,7.94985331350052,1,1,47,0,3,1
580953,7.624180791255635,1,1,67,4,8,1
696841,7.862857993395762,1,1,74,11,8,1
2491706,4.061701934670618,0,0,204,76,138,0
6114790,3.6431967634705327,0,0,4295,48,54,0
151753,7.556310467261581,1,1,41,1,7,1
1232196,7.551320030370148,1,1,20,5,6,1
226741,7.985341678013649,1,1,24,11,9,1
125064,7.953461366602262,1,1,48,8,7,1
5239331,6.527623282030586,1,1,16106,52,207,0
259434,7.669577492537753,1,1,21,1,2,1
8358956,4.463634398466702,0,0,3500,83,241,0
1108053,7.591162622769593,1,1,76,12,6,1
1233979,7.415252411107716,1,1,63,14,4,1
997161,5.567301742651474,0,0,10261,52,6,0
46491,7.412295228126785,1,0,53,14,6,1
1019589,7.464028315996262,1,1,77,14,5,1
1152284,7.968722101171808,1,1,11,3,2,1
560104,7.893364826883755,1,1,28,5,3,1
1424286,5.730328196041443,0,1,7960,98,118,0
1941084,7.431347350220497,1,0,13,3,0,1
1736008,7.801372226040965,1,1,11,10,7,1
760909,7.4100843678926855,1,1,40,11,7,1
379841,7.506458991349759,1,1,52,6,8,1
1580159,5.79102103281589,0,0,10994,92,235,0
1827397,7.995935640368329,1,1,51,12,7,1
1626998,7.943593490389521,1,1,41,13,0,1
7727890,3.31248474792307,1,0,17450,84,209,0
907371,7.704710085882489,1,0,21,14,0,1
671975,7.8774240110569025,0,1,36,4,0,1
6843385,5.74333638491118,0,0,9852,94,122,0
3764122,4.14918630811246,0,0,16431,79,131,0
134444,7.448856613224161,0,1,40,1,7,1
693775,7.472878862544277,1,1,45,6,5,1
7810006,3.094715761262413,1,0,2856,70,81,0
2560272,6.04305980322166,1,0,11956,26,237,0
3435955,6.77388218449836,0,1,12886,36,89,0
4041479,5.316391369575069,0,1,12278,99,179,0
1443050,7.731502085756927,1,1,52,7,4,1
5736193,7.264493253821707,0,0,2372,63,206,0
3868500,4.165933976950795,0,0,19885,67,41,0
5748372,7.051956175594729,0,0,10718,48,182,0
1695773,7.812131647029054,1,1,36,0,7,1
1931684,7.409441588224127,1,1,62,7,4,1
8653831,3.7335022196954872,0,1,17563,0,196,0
245761,7.205665817286173,0,1,14268,11,54,0
8857884,3.2938660227887198,0,0,714,11,220,0
1023368,7.828608965241323,1,1,37,13,4,1
586209,7.660163620045721,1,1,71,7,9,1
1821156,7.945676478829263,1,1,22,8,9,1
1410965,7.4019045789107025,1,1,36,10,2,1
1056417,7.8299321838674,1,1,74,14,5,1
992912,7.452048660682385,1,1,30,7,6,1
7644603,3.6061263983436076,0,1,8171,18,169,0
1334451,7.802191780388926,1,0,21,11,9,1
1657671,7.190744788741918,0,0,2611,77,153,0
9313483,4.018172530038957,0,1,1864,36,163,0
1064739,7.946970923302057,1,1,69,11,9,1
8466506,6.620920080813891,0,0,5187,86,40,0
1227895,7.68220835522788,1,1,61,6,6,1
1623511,7.704322362060691,1,1,18,4,2,1
5580079,5.039440207854421,1,1,9699,15,205,0
1348618,7.7505609212387006,1,1,49,5,3,1
968344,6.734771477177242,0,0,697,8,214,0
1729555,7.9786335539943565,0,1,50,11,2,1
8860060,4.15656253586016,0,0,13116,17,1,0
1323085,7.554061709322748,0,1,25,5,7,1
1419893,7.527079573148929,1,0,59,0,8,1
1057640,7.967022479218163,1,1,17,8,5,1
699009,7.795271670608548,1,1,70,3,4,1
5655237,6.336800890252347,0,0,7382,62,37,0
539896,7.469961779857281,1,1,74,4,3,1
71836,7.464713465692109,1,1,11,5,6,1
9452244,4.38894815306072,0,0,4707,68,161,0
1170675,7.737739895814074,1,1,37,2,1,1
8169984,5.739490599447891,0,0,7482,6,62,0
5787265,4.084921174309448,0,1,9090,58,128,0
4250913,4.450076670848308,0,0,827,42,33,0
6232219,4.151439704599837,1,1,17559,90,214,0
8124236,4.2519202654762696,1,0,6794,3,24,0
4976026,3.125006935479001,0,0,9098,87,65,0
1238715,4.461043127716106,0,0,16707,38,57,0
706203,7.794730361201919,1,1,50,11,3,1
736547,7.478672725709901,1,1,75,9,2,1
578596,7.812501255682649,1,1,72,0,1,1
3118172,3.1983313266436557,1,0,16809,87,47,0
9914841,5.576218515673398,0,0,2791,65,218,0
260476,7.783737258820376,1,1,22,10,6,1
627542,7.8247172620725225,1,1,6,1,7,1
8307461,3.409624484204893,0,0,10752,99,220,0
2756423,6.950314527072068,1,1,2470,86,209,0
1235747,7.721779019478312,1,1,56,5,2,1
8850851,4.5779111405806425,0,1,14942,23,40,0
865877,7.959881521043731,1,1,60,1,8,1
3178825,4.18052309220054,0,0,2363,95,186,0
1335745,7.693936246630504,1,1,46,0,0,1
9306648,4.862961020578119,0,1,13200,62,50,0
1632107,4.597114608054096,1,0,11885,79,134,0
408036,7.6968543437514825,1,1,72,12,5,1
7405852,3.7974731611096137,1,0,10295,80,27,0
657937,7.982360040714475,1,1,55,8,0,1
1429056,7.400678885072522,1,1,44,11,1,1
9550765,4.327404596504739,0,0,8889,2,102,0
1226042,7.969761288220179,1,1,7,5,8,1
2110818,5.332658133593281,0,0,18274,70,188,0
7065746,5.719924292873117,0,0,9590,12,207,0
1957012,7.969752060538751,0,1,73,11,1,1
531317,7.629848168799911,1,0,8,9,0,1
1987821,7.567379716652116,1,0,75,11,4,1
551028,7.414266021381132,1,1,73,10,9,1
1451229,7.789187395437238,1,1,52,14,8,1
1192200,7.669689657260648,1,1,55,5,8,1
4233406,3.2778517233295705,1,0,8663,47,179,0
820672,7.419237617784083,1,1,74,3,8,1
4721642,6.279164497184953,0,1,3233,50,220,0
1256564,6.865043769175063,0,0,12298,16,76,0
2654093,6.526054305213231,0,1,5422,72,54,0
765121,4.20272521542736,0,0,1547,47,155,0
5814365,5.482173842305036,0,1,10064,23,168,0
1653305,7.485836409322825,1,1,31,11,7,1
71640,5.6638403310526275,0,0,12986,3,85,0
794516,7.447784963773414,1,1,26,11,3,1
425794,7.464536835062261,1,1,18,8,9,1
1701507,7.899789244819063,1,0,78,5,1,1
1583772,7.642763529768118,1,1,12,10,0,1
8675163,6.177814198488222,1,0,3087,7,249,0
7955647,3.72384891045226,0,1,17040,83,177,0
841460,7.632240388034776,0,1,72,6,5,1
1539275,7.988543934974078,1,1,25,14,8,1
1707590,7.540583059602307,1,1,40,12,7,1
2897818,4.249526507167327,1,0,10250,43,66,0
305673,7.718157935383009,1,1,11,8,0,1
714582,7.464053798296648,0,1,59,4,7,1
9065630,5.1153037304546345,0,0,12984,54,184,0
1113183,7.605809285900358,1,1,12,3,0,1
473238,7.595132714824781,1,1,68,13,3,1
4044064,5.019459631127049,0,0,10897,81,7,0
558866,7.894008486167684,1,1,75,7,5,1
9556196,5.339271290485832,0,0,5011,31,109,0
6358718,5.931519169587693,0,1,3822,12,219,0
18888,7.86317866060993,1,1,60,12,5,1
95015,7.516126023943744,1,0,73,3,3,1
200477,7.73281950594999,1,1,44,14,6,1
496383,7.496224541100004,1,1,35,5,0,1
6217204,5.204245382384962,1,0,6962,54,94,0
2631708,3.705197768254838,0,0,10691,64,167,0
1805651,7.963601009445792,1,1,35,13,5,1
6349564,6.181941462748131,0,0,3531,68,107,0
9624810,6.000351987115747,0,1,5715,31,196,0
243725,7.58288788678708,1,1,14,10,0,1
1092169,7.593467174110913,0,1,77,2,9,1
352135,7.95863541853232,1,1,41,9,4,1
9599817,4.463594209114779,0,1,10241,23,117,0
1142297,7.555731349198993,1,1,29,8,9,1
4181656,3.4856060635498487,0,1,12159,46,79,0
1080572,7.463868553299865,1,1,58,5,5,1
1849968,7.487294868348696,1,1,41,7,7,1
3055390,3.8183969101219914,1,0,9315,73,187,0
143726,7.799305645254329,1,1,20,1,6,1
6527818,6.737816385999526,0,1,4892,18,38,0
14694,7.833740604468667,1,1,64,8,3,1
1162007,7.423169963367351,1,1,35,9,9,1
436492,7.871775735557767,1,1,19,3,2,1
9869643,6.564776249945611,0,0,11686,99,114,0
803339,7.590527394593203,1,1,36,11,2,1
1312376,7.532146326441716,1,1,12,9,9,1
1039621,7.820128795307201,1,1,33,0,5,1
655970,7.437275462432058,1,1,26,11,8,1
6047914,6.095103249425151,0,0,6599,24,72,0
7414023,6.310762211082219,0,1,15972,84,11,0
696763,7.8124234201616805,1,1,25,0,7,1
1968754,7.765210532362101,1,1,63,8,9,1
635494,7.7747583509120926,1,1,71,8,2,1
1007709,7.540125081155821,1,1,72,2,4,1
1735118,7.743966013251923,1,1,37,7,7,1
7984441,7.091357806563762,1,0,15782,9,147,0
306751,7.78719175000257,1,0,54,0,2,1
1040649,7.943665448388223,1,1,19,10,2,1
8640483,6.110640492132831,0,0,8639,82,36,0
4634078,6.948294398377933,0,0,17170,20,234,0
1280242,7.747696509674157,1,1,32,1,6,1
110556,5.491484067177053,0,0,10211,35,198,0
1367757,7.827312916204469,1,1,35,5,1,1
605446,7.658990512510629,1,0,58,6,9,1
288101,7.50343428100143,1,1,9,6,3,1
8107609,6.895331750587369,1,0,11076,5,62,0
1088341,5.827509344945499,0,0,17195,25,226,0
1940719,7.608818091624952,1,1,23,0,6,1
1453711,7.429139991835578,0,1,62,6,0,1
2388312,6.4491613999486255,0,1,11339,1,7,0
6168294,5.52865102578734,1,0,8888,84,171,0
9923192,4.68729300257244,1,0,869,91,112,0
826816,3.684936014544062,0,0,6894,23,248,0
7758202,6.213044227290762,1,0,17307,53,158,0
693850,7.660653955617923,1,0,21,13,9,1
11832,7.89598508222809,1,1,78,9,7,1
8528171,5.01306280759443,0,0,7948,12,18,0
57003,7.800327975045144,1,1,79,7,7,1
1555510,4.956151224882625,0,0,7160,94,100,0
473819,7.5084910874014374,1,1,47,12,4,1
6882289,6.432880009364611,0,1,232,76,235,0
1120043,4.473409998919935,0,0,5782,54,7,0
1719224,3.328455263463261,0,0,9368,91,97,0
8465685,6.885513730691219,1,0,1658,18,166,0
1814523,7.6820575750709095,1,1,10,2,3,1
1567386,7.492050547646532,1,1,63,8,5,1
6511425,6.409711206804216,0,0,7966,26,156,0
1324483,3.6916471480183084,0,0,3393,79,181,0
171298,7.987991664372266,1,1,30,12,6,1
2235489,4.950882628802716,0,0,6193,29,154,0
5268180,6.370479979701106,1,1,908,47,154,0
914401,7.48454236621279,1,1,73,10,7,1
4712075,3.0014297763181044,0,1,9207,23,50,0
9525682,3.0768061376567735,1,0,337,12,162,0
4194060,3.4027914090354137,0,0,17316,37,168,0
7584354,3.8224197970327225,0,0,9610,2,225,0
8537326,7.271348830642102,0,1,17448,85,47,0
9289493,4.706226442471161,0,0,3512,21,244,0
3675515,4.276537880609207,0,0,17497,62,162,0
806961,7.671045052109266,1,1,21,0,0,1
4132479,3.0288546783074577,0,1,19195,42,115,0
1079024,7.46195528566165,1,0,77,9,0,1
1987499,7.80259727667819,1,1,22,14,1,1
868075,7.929033514109756,1,1,8,4,0,1
1806538,7.695246911921388,1,1,6,12,8,1
13420,7.403897009599555,1,1,44,4,2,1
869983,7.698545086492482,1,1,19,6,6,1
511854,7.4473410976947205,1,1,53,13,8,1
1480183,7.712689343303055,1,1,75,14,2,1
1331705,7.58680354575765,1,1,36,8,5,1
1950711,7.410458327301228,1,1,77,7,2,1
9742172,4.7161308087170095,0,0,10167,47,56,0
228417,7.750333894023229,1,1,42,5,9,1
3465442,3.2315902900915123,0,1,19594,79,102,0
78247,7.432399575308624,1,1,37,9,1,1
345855,5.503497667003394,1,0,7837,30,34,0
5402218,5.33619225046214,0,0,7229,22,172,0
1915266,7.7740628802164675,1,1,49,0,7,1
7241947,5.406660312803142,0,0,7432,76,0,0
639275,7.732304175337242,1,1,63,10,3,1
4342747,3.4691714165927237,0,0,5743,26,87,0
565685,7.0736069893134665,1,0,12054,56,147,0
1483562,7.838146499762154,1,1,78,12,2,1
1781632,7.567451081690771,1,1,51,14,3,1
1770317,7.932913971778513,1,1,14,11,0,1
5410861,7.054173908077026,1,0,18753,48,102,0
875371,4.013906004024602,0,0,3026,17,247,0
1696695,7.43785680870993,1,1,66,12,6,1
3829433,5.604747803497943,1,0,16924,7,67,0
55704,7.486481398393638,1,1,14,9,1,1
1333111,7.740666173859127,1,1,66,5,8,1
588621,7.6296756986479455,0,1,13,2,8,1
1399068,7.606188385067239,1,1,20,8,9,1
1900038,7.562149325037029,1,1,9,0,7,1
2735296,3.7643954677603673,0,1,3301,58,154,0
812364,7.491544534581427,1,1,9,4,7,1
1586995,7.770374645631571,1,1,21,10,6,1
1647189,7.859934376620052,1,1,52,14,9,1
489177,7.844910351396194,1,1,53,13,5,1
1945272,7.478525800074612,1,1,14,12,4,1
7706092,6.180586593125083,0,0,13331,77,131,0
1917310,7.711998874422154,1,1,34,11,8,1
2695287,4.914558282824589,0,0,15284,5,141,0
704662,3.5662817854297657,0,0,8051,58,197,0
8911852,4.3745673794943425,0,0,11215,51,46,0
3230028,5.36061593259906,0,0,18420,44,136,0
321467,7.813781445149073,1,1,55,8,6,1
8641059,5.653769868601281,1,1,1650,44,185,0
1859243,7.945294418581279,1,1,60,1,8,1
3276709,4.700843860683865,0,0,2609,29,126,0
7327434,3.8246645590450004,0,0,10274,62,4,0
5463810,6.718039686203795,1,1,1641,32,58,0
4151276,7.086344837601544,0,0,4251,99,210,0
272836,6.5321951304424255,1,0,10573,56,172,0
7154768,5.631344172950524,0,0,5678,21,121,0
7779484,6.4116512100357,0,1,2886,30,242,0
394346,7.964567715962392,1,1,34,12,1,1
2130885,6.1563279791340175,0,0,4364,94,139,0
850592,7.689124030366994,1,1,34,1,6,1
3315692,6.238705544427631,0,0,8626,3,127,0
1976677,7.8577816332254145,1,1,55,11,3,1
5409753,6.749807855322133,0,0,18695,40,142,0
77218,5.676834691637904,0,0,8880,32,31,0
5492590,3.76731765047942,0,0,16351,72,179,0
6398986,6.794893989024279,0,0,9407,74,134,0
5516989,5.703688718285564,0,0,2132,40,144,0
7508324,6.1383993280484574,0,0,17693,2,79,0
9539555,3.4251565558547323,1,0,17273,72,8,0
1020065,7.908500372225805,1,1,67,8,8,1
1115523,7.857799338627165,1,1,43,3,6,1
1443043,7.919037517990616,1,0,41,10,4,1
5500593,6.871381452719367,0,1,3341,22,214,0
1680705,7.713125066224146,1,1,77,12,7,1
9107824,3.6417224451857573,0,0,19284,0,109,0
4069316,3.540614356666573,0,1,16016,63,88,0
172776,7.514229962636583,1,1,72,6,5,1
498562,4.671207034108342,0,1,9910,50,10,0
7587725,5.594154764574254,1,0,344,16,143,0
1374591,7.402146526760019,1,1,65,2,7,1
2659505,6.853751601545664,1,0,19228,32,224,0
895978,7.4390032936464845,1,1,73,4,6,1
5166679,5.022371932637679,0,0,14872,74,68,0
4781450,5.809030982720519,0,0,14721,74,204,0
2659571,6.223045583216219,0,0,11233,37,92,0
633431,7.645244622054873,1,1,17,8,7,1
117381,4.634320388429982,0,0,18833,85,248,0
1783799,7.654547421923948,1,1,30,13,7,1
9828141,5.774746301360583,0,0,5195,20,124,0
4884680,4.448414158002744,0,0,17321,19,69,0
18798,7.529281659649527,1,0,28,8,8,1
1186741,7.682170361757942,1,1,9,7,3,1
1455257,7.952793780258088,1,1,78,1,1,1
2967422,3.156036777238059,1,0,8917,3,143,0
1115783,7.414544155413434,1,0,17,8,2,1
1135914,7.791688020088546,1,0,12,10,4,1
1826665,4.48787124087281,0,0,4307,45,37,0
1296253,7.40933752775523,1,1,45,7,2,1
2009187,4.0086135613397635,0,0,13168,91,168,0
1503337,5.759997823078028,0,0,10067,6,148,0
1916888,7.482151294397398,1,1,41,2,6,1
5597411,6.3687177215489434,1,1,15178,4,50,0
552301,7.407274850052647,1,1,5,10,1,1
1284713,7.422762987761562,1,1,79,7,4,1
587569,7.4885143005064085,1,0,12,11,3,1
2540448,5.549549119276662,0,0,17185,23,189,0
945789,3.7869664102093266,1,1,2750,22,189,0
290027,7.691867967014629,0,1,38,11,6,1
1217115,7.831395485238836,1,1,5,5,5,1
1308506,4.215806465188677,0,1,6373,50,8,0
449345,4.0881512610433735,0,0,11345,55,61,0
7023336,6.915909291571101,1,1,13529,44,106,0
350822,7.6018463283099615,1,1,41,14,8,1
6410907,5.294101278788691,0,0,9089,24,6,0
8768088,4.63580472820103,0,0,5939,75,193,0
7636836,4.144522453816811,0,0,6558,82,244,0
280855,7.898958977864646,1,1,65,2,8,1
1087880,4.349029072134613,0,0,3353,79,53,0
8198295,3.6820838214634253,1,1,12819,32,155,0
